,location,total_sqft,bath,price,bhk
7376,Vidyaranyapura,1100.0,2.0,54.0,2
7377,Vidyaranyapura,4700.0,10.0,130.0,9
7379,Vidyaranyapura,1100.0,2.0,54.0,2
7380,Vidyaranyapura,1000.0,2.0,35.0,2
7382,Vidyaranyapura,1120.0,2.0,70.0,2
7383,Vidyaranyapura,945.0,2.0,40.0,2
7384,Vidyaranyapura,1100.0,2.0,54.0,2
7385,Vidyaranyapura,1200.0,2.0,65.0,3
7386,Vidyaranyapura,1200.0,2.0,52.0,2
7387,Vidyaranyapura,1175.0,2.0,35.0,2
7388,Vidyaranyapura,1050.0,2.0,50.0,2
7389,Vidyaranyapura,1188.0,2.0,50.0,2
7390,Vidyaranyapura,1100.0,2.0,75.0,3
7391,Vidyaranyapura,1100.0,2.0,72.0,3
7392,Vidyaranyapura,2400.0,5.0,135.0,4
7393,Vidyaranyapura,1100.0,2.0,41.0,2
7394,Vidyaranyapura,1200.0,2.0,60.5,2
7395,Vidyaranyapura,1200.0,2.0,42.0,2
7396,Vijayanagar,1704.0,3.0,110.0,3
7397,Vijayanagar,1933.0,3.0,129.0,3
7399,Vijayanagar,1450.0,3.0,100.0,3
7400,Vijayanagar,1580.0,2.0,134.0,3
7401,Vijayanagar,1826.0,3.0,121.0,3
7402,Vijayanagar,1739.0,3.0,116.0,3
7403,Vijayanagar,1490.0,3.0,100.0,3
7404,Vijayanagar,1180.0,2.0,65.0,2
7405,Vijayanagar,606.0,1.0,34.78,1
7406,Vijayanagar,1000.0,3.0,140.0,3
7407,Vijayanagar,1352.0,2.0,68.0,2
7408,Vijayanagar,1527.0,3.0,115.0,3
7409,Vijayanagar,989.0,2.0,60.0,2
7410,Vijayanagar,1520.0,2.0,103.0,3
7411,Vijayanagar,1749.0,3.0,117.0,3
7412,Vijayanagar,1046.0,2.0,75.0,2
7413,Vijayanagar,606.0,1.0,40.0,1
7414,Vijayanagar,1200.0,2.0,62.0,2
7417,Vijayanagar,1760.0,3.0,140.0,3
7418,Vijayanagar,2047.0,3.0,136.0,3
7419,Vijayanagar,1200.0,2.0,75.0,3
7420,Vijayanagar,1178.0,2.0,82.0,2
7421,Vijayanagar,864.0,2.0,45.0,2
7422,Vijayanagar,920.0,2.0,60.0,2
7423,Vijayanagar,1019.0,2.0,58.0,2
7424,Vijayanagar,2400.0,6.0,125.0,5
7425,Vijayanagar,1180.0,2.0,86.0,2
7426,Vijayanagar,1046.0,2.0,49.06,2
7427,Vijayanagar,492.0,1.0,40.0,1
7429,Vishveshwarya Layout,750.0,1.0,30.0,1
7430,Vishveshwarya Layout,2100.0,6.0,92.0,6
7431,Vishveshwarya Layout,7000.0,4.0,210.0,4
7432,Vishveshwarya Layout,2000.0,3.0,90.0,4
7433,Vishwapriya Layout,820.0,2.0,30.0,2
7434,Vishwapriya Layout,1235.0,2.0,60.0,2
7435,Vishwapriya Layout,770.0,2.0,30.0,2
7436,Vishwapriya Layout,910.0,2.0,36.0,2
7437,Vishwapriya Layout,890.0,2.0,37.0,2
7438,Vittasandra,1404.0,2.0,71.0,2
7439,Vittasandra,1246.0,2.0,67.0,2
7440,Vittasandra,1404.0,2.0,69.3,2
7441,Vittasandra,1246.0,2.0,67.3,2
7442,Vittasandra,1246.0,2.0,64.5,2
7443,Vittasandra,1246.0,2.0,64.5,2
7444,Vittasandra,1246.0,2.0,68.0,2
7446,Vittasandra,1238.0,2.0,67.0,2
7447,Vittasandra,1404.0,2.0,75.0,2
7448,Vittasandra,1246.0,2.0,65.0,2
7449,Vittasandra,1238.0,2.0,67.0,2
7450,Vittasandra,1246.0,2.0,67.4,2
7451,Vittasandra,1259.0,2.0,67.4,2
7452,Vittasandra,1934.0,2.0,90.0,2
7453,Vittasandra,1404.0,2.0,68.8,2
7454,Vittasandra,1246.0,2.0,62.3,2
7455,Vittasandra,1246.0,2.0,63.0,2
7456,Vittasandra,1246.0,2.0,67.4,2
7457,Vittasandra,1246.0,2.0,65.4,2
7459,Vittasandra,1238.0,2.0,67.32,2
7460,Vittasandra,1246.0,2.0,67.4,2
7461,Vittasandra,1650.0,3.0,85.0,3
7462,Vittasandra,1246.0,2.0,67.3,2
7463,Vittasandra,1404.0,2.0,70.0,2
7464,Vittasandra,1259.0,2.0,67.48,2
7465,Vittasandra,1404.0,2.0,75.0,2
7466,Vittasandra,1650.0,3.0,85.5,3
7467,Vittasandra,1246.0,2.0,69.0,2
7468,Vittasandra,1246.0,2.0,67.0,2
7469,Vittasandra,1650.0,3.0,85.0,3
7470,Vittasandra,1650.0,3.0,85.5,3
7471,Vittasandra,1404.0,2.0,72.0,2
7472,Vittasandra,1246.0,2.0,67.5,2
7473,Vittasandra,1246.0,2.0,67.5,2
7474,Vittasandra,1404.0,2.0,70.0,2
7475,Vittasandra,1246.0,2.0,65.0,2
7476,Vittasandra,1246.0,2.0,67.4,2
7477,Vittasandra,1648.0,3.0,85.0,3
7488,Whitefield,1910.0,3.0,161.0,3
7489,Whitefield,3252.0,4.0,230.0,4
7493,Whitefield,1768.0,3.0,101.0,3
7495,Whitefield,1790.0,3.0,100.0,3
7496,Whitefield,1720.0,3.0,100.0,3
7498,Whitefield,1640.0,4.0,91.0,3
7501,Whitefield,2280.0,4.0,126.0,3
7505,Whitefield,1897.0,3.0,130.0,3
7506,Whitefield,2225.0,2.0,125.0,3
7509,Whitefield,2268.0,3.0,163.0,4
7512,Whitefield,2400.0,4.0,200.0,4
7516,Whitefield,1697.0,3.0,94.79,3
7517,Whitefield,3000.0,5.0,250.0,4
7518,Whitefield,1700.0,3.0,115.0,3
7521,Whitefield,2842.0,3.0,162.0,3
7525,Whitefield,1500.0,3.0,130.0,3
7528,Whitefield,1405.0,2.0,78.0,3
7529,Whitefield,2225.0,3.0,115.0,3
7537,Whitefield,1626.0,3.0,89.0,3
7538,Whitefield,1585.0,3.0,88.0,3
7541,Whitefield,1200.0,3.0,68.5,3
7542,Whitefield,1420.0,2.0,136.0,2
7543,Whitefield,1697.0,3.0,108.0,3
7545,Whitefield,1204.0,4.0,125.0,4
7547,Whitefield,950.0,1.0,50.0,1
7548,Whitefield,3584.0,4.0,199.0,4
7549,Whitefield,825.0,1.0,45.0,1
7552,Whitefield,1635.0,2.0,85.0,3
7562,Whitefield,1800.0,3.0,110.0,3
7563,Whitefield,1562.0,3.0,103.0,3
7566,Whitefield,2321.0,4.0,128.0,3
7570,Whitefield,3010.0,3.0,200.0,3
7575,Whitefield,2500.0,4.0,155.0,4
7576,Whitefield,905.0,1.0,55.0,1
7578,Whitefield,2268.0,3.0,146.0,4
7581,Whitefield,3537.0,5.0,210.0,4
7583,Whitefield,1697.0,3.0,115.0,3
7586,Whitefield,1520.0,2.0,150.0,3
7588,Whitefield,3250.0,5.0,290.0,5
7593,Whitefield,3227.0,5.0,250.0,5
7597,Whitefield,3262.0,4.0,260.0,4
7602,Whitefield,2830.0,5.0,160.0,4
7605,Whitefield,3480.0,4.0,284.0,3
7607,Whitefield,1500.0,4.0,200.0,4
7608,Whitefield,3004.0,4.0,285.0,4
7612,Whitefield,750.0,2.0,52.7,2
7613,Whitefield,1200.0,3.0,61.96,3
7619,Whitefield,3445.0,5.0,270.0,4
7620,Whitefield,1700.0,3.0,140.0,3
7623,Whitefield,3252.0,4.0,280.0,4
7626,Whitefield,2400.0,4.0,147.0,4
7628,Whitefield,624.0,1.0,35.0,1
7631,Whitefield,1700.0,3.0,95.0,3
7632,Whitefield,2928.0,4.0,198.0,4
7634,Whitefield,2700.0,5.0,175.0,3
7636,Whitefield,2882.0,5.0,204.0,4
7637,Whitefield,1840.0,3.0,140.0,3
7638,Whitefield,1778.0,3.0,122.0,3
7640,Whitefield,650.0,1.0,25.0,1
7641,Whitefield,2155.0,3.0,125.0,4
7642,Whitefield,905.0,1.0,52.0,1
7646,Whitefield,810.0,1.0,21.0,1
7655,Whitefield,1745.0,3.0,100.0,3
7656,Whitefield,3200.0,4.0,224.0,4
7658,Whitefield,825.0,1.0,44.9,1
7662,Whitefield,1870.0,3.0,138.0,3
7665,Whitefield,1862.0,3.0,125.0,3
7666,Whitefield,1655.0,3.0,113.0,3
7667,Whitefield,530.0,1.0,29.44,1
7669,Whitefield,905.0,1.0,50.0,1
7671,Whitefield,1230.0,4.0,80.0,4
7673,Whitefield,905.0,1.0,52.0,1
7679,Whitefield,2500.0,3.0,280.0,3
7683,Whitefield,4075.0,5.0,226.0,4
7692,Whitefield,2882.0,5.0,158.0,4
7693,Whitefield,750.0,1.0,51.0,1
7696,Whitefield,1200.0,3.0,68.4,3
7700,Whitefield,3425.0,5.0,250.0,4
7704,Whitefield,2173.0,3.0,128.0,3
7706,Whitefield,905.0,1.0,62.0,1
7707,Whitefield,1870.0,3.0,138.0,3
7709,Whitefield,2901.0,4.0,190.0,3
7710,Whitefield,2403.0,4.0,270.0,4
7712,Whitefield,1755.0,3.0,101.0,3
7714,Whitefield,2225.0,3.0,149.0,3
7716,Whitefield,1800.0,4.0,178.0,4
7717,Whitefield,605.0,1.0,40.0,1
7720,Whitefield,2210.0,3.0,156.0,3
7722,Whitefield,1740.0,4.0,130.0,3
7725,Whitefield,1655.0,3.0,120.0,3
7729,Whitefield,2023.0,4.0,130.0,3
7730,Whitefield,2134.0,4.0,118.0,3
7733,Whitefield,905.0,1.0,60.0,1
7739,Whitefield,1452.0,3.0,90.0,3
7740,Whitefield,2850.0,5.0,240.0,4
7743,Whitefield,2830.0,5.0,190.0,4
7745,Whitefield,840.0,1.0,57.6,1
7746,Whitefield,1991.0,3.0,104.0,3
7749,Whitefield,5200.0,5.0,242.0,4
7750,Whitefield,1655.0,3.0,97.0,3
7751,Whitefield,1850.0,3.0,150.0,3
7752,Whitefield,1200.0,3.0,67.77,3
7761,Whitefield,3450.0,4.0,208.0,3
7766,Whitefield,2400.0,4.0,143.0,4
7767,Whitefield,1836.0,3.0,125.0,3
7769,Whitefield,2297.0,5.0,269.0,5
7770,Whitefield,3596.0,3.0,200.0,3
7776,Whitefield,1564.0,3.0,103.0,3
7777,Whitefield,1585.0,3.0,84.0,3
7780,Whitefield,1558.0,3.0,90.0,3
7782,Whitefield,1500.0,3.0,250.0,3
7784,Whitefield,1704.0,3.0,120.0,3
7789,Whitefield,1570.0,3.0,88.0,3
7794,Whitefield,2025.0,4.0,115.0,3
7795,Whitefield,1920.0,5.0,250.0,4
7796,Whitefield,1346.0,2.0,100.0,3
7800,Whitefield,2990.0,3.0,198.0,4
7803,Whitefield,1720.0,3.0,98.97,3
7804,Whitefield,1600.0,3.0,95.0,3
7805,Whitefield,1655.0,3.0,108.0,3
7806,Whitefield,1740.0,3.0,95.0,3
7811,Whitefield,2900.0,4.0,225.0,4
7814,Whitefield,1500.0,3.0,78.57,3
7815,Whitefield,1626.0,3.0,85.0,3
7820,Whitefield,3117.0,3.0,261.0,3
7823,Whitefield,3150.0,3.0,290.0,3
7825,Whitefield,2956.0,5.0,234.0,4
7829,Whitefield,2247.0,3.0,145.0,3
7830,Whitefield,3940.0,5.0,265.0,4
7835,Whitefield,2140.0,3.0,139.0,3
7844,Whitefield,1431.0,3.0,85.0,3
7845,Whitefield,524.0,1.0,29.0,1
7846,Whitefield,2830.0,4.0,161.0,4
7847,Whitefield,2135.0,3.0,149.0,4
7849,Whitefield,3075.0,2.0,188.0,4
7850,Whitefield,1760.0,3.0,160.0,3
7851,Whitefield,1655.0,3.0,110.0,3
7852,Whitefield,840.0,1.0,57.0,1
7853,Whitefield,1725.0,3.0,106.0,3
7855,Whitefield,2064.0,5.0,225.0,4
7857,Whitefield,516.0,1.0,39.0,1
7859,Whitefield,1639.0,3.0,107.0,3
7860,Whitefield,1820.0,3.0,113.0,3
7861,Whitefield,1990.0,3.0,98.0,3
7862,Whitefield,3565.0,4.0,218.0,4
7863,Whitefield,3410.0,5.0,253.0,4
7869,Whitefield,1820.0,3.0,140.0,3
7870,Whitefield,3453.0,4.0,247.0,4
7875,Whitefield,2280.0,4.0,125.0,3
7876,Whitefield,2882.0,5.0,200.0,4
7886,Whitefield,1575.0,4.0,250.0,4
7893,Whitefield,1396.0,3.0,74.0,3
7901,Whitefield,1615.0,3.0,96.9,3
7912,Whitefield,2321.0,4.0,157.0,3
7914,Whitefield,1655.0,3.0,113.0,3
7919,Whitefield,1200.0,3.0,67.75,3
7920,Whitefield,2444.0,4.0,145.0,4
7921,Whitefield,1270.0,2.0,110.0,2
7922,Whitefield,1660.0,3.0,110.0,3
7923,Whitefield,1270.0,2.0,105.0,2
7925,Whitefield,1344.0,3.0,130.0,4
7928,Whitefield,1457.0,2.0,105.0,3
7929,Whitefield,1720.0,3.0,128.0,3
7933,Whitefield,1564.0,3.0,103.0,3
7937,Whitefield,1639.0,3.0,107.0,3
7938,Whitefield,1760.0,3.0,139.0,3
7939,Whitefield,613.0,1.0,48.0,1
7940,Whitefield,1730.0,3.0,125.0,3
7942,Whitefield,877.0,1.0,59.0,1
7943,Whitefield,3453.0,4.0,231.0,5
7944,Yelachenahalli,1464.0,2.0,105.0,3
7945,Yelachenahalli,2400.0,1.0,150.0,2
7946,Yelachenahalli,1700.0,3.0,130.0,3
7947,Yelachenahalli,1130.0,2.0,40.0,2
7948,Yelachenahalli,1080.0,2.0,55.0,2
7949,Yelachenahalli,1400.0,2.0,78.0,2
7950,Yelachenahalli,1080.0,2.0,38.0,2
7952,Yelachenahalli,800.0,1.0,30.0,2
7953,Yelachenahalli,1100.0,2.0,60.0,2
7955,Yelachenahalli,1110.0,2.0,110.0,2
7956,Yelachenahalli,1103.0,2.0,55.0,2
7957,Yelachenahalli,1000.0,2.0,50.0,2
7958,Yelahanka,660.0,1.0,48.0,1
7968,Yelahanka,1705.0,3.0,95.0,3
7973,Yelahanka,697.0,1.0,45.0,1
7975,Yelahanka,2195.0,4.0,127.0,3
7977,Yelahanka,1614.0,3.0,95.0,3
7979,Yelahanka,628.0,1.0,24.0,1
7980,Yelahanka,3770.0,6.0,110.0,6
7981,Yelahanka,1537.0,3.0,120.0,3
7984,Yelahanka,654.0,1.0,38.4,1
7987,Yelahanka,3042.0,4.0,131.0,4
7991,Yelahanka,1825.0,3.0,105.0,3
7992,Yelahanka,1603.0,3.0,96.0,3
7994,Yelahanka,1550.0,3.0,120.0,3
7995,Yelahanka,1610.0,3.0,115.0,3
8002,Yelahanka,600.0,2.0,27.0,2
8007,Yelahanka,1566.0,3.0,97.0,3
8009,Yelahanka,1653.0,3.0,120.0,3
8010,Yelahanka,1275.0,2.0,95.0,3
8012,Yelahanka,1400.0,2.0,80.54,3
8018,Yelahanka,2675.0,4.0,140.0,4
8020,Yelahanka,654.0,1.0,37.0,1
8022,Yelahanka,1465.0,3.0,80.01,3
8031,Yelahanka,2145.0,3.0,125.0,3
8035,Yelahanka,602.0,1.0,26.0,1
8037,Yelahanka,1614.0,2.0,100.0,3
8038,Yelahanka,1890.0,3.0,108.0,3
8039,Yelahanka,1556.0,3.0,86.0,3
8040,Yelahanka,1610.0,4.0,85.0,3
8042,Yelahanka,651.0,1.0,17.5,1
8047,Yelahanka,1859.0,3.0,108.0,3
8053,Yelahanka,2600.0,4.0,175.0,4
8059,Yelahanka,26136.0,1.0,150.0,1
8061,Yelahanka,1614.0,3.0,95.0,3
8062,Yelahanka,1075.0,1.0,19.5,1
8063,Yelahanka,1650.0,3.0,105.0,3
8068,Yelahanka,1620.0,3.0,90.0,3
8069,Yelahanka,654.0,1.0,36.25,1
8070,Yelahanka,1614.0,3.0,93.0,3
8071,Yelahanka,694.0,1.0,30.84,1
8073,Yelahanka,2317.0,4.0,140.0,3
8074,Yelahanka,1653.0,3.0,93.0,3
8075,Yelahanka,654.0,1.0,38.0,1
8079,Yelahanka,602.0,1.0,38.0,1
8080,Yelahanka,697.0,1.0,35.0,1
8082,Yelahanka,682.0,1.0,36.23,1
8084,Yelahanka,1560.0,2.0,98.0,3
8085,Yelahanka,1780.0,3.0,107.0,3
8087,Yelahanka,1000.0,1.0,14.0,1
8088,Yelahanka,1342.0,2.0,75.0,3
8089,Yelahanka,1823.0,3.0,103.0,3
8090,Yelahanka,1792.0,3.0,104.0,3
8095,Yelahanka,1705.0,3.0,91.0,3
8098,Yelahanka,1835.0,3.0,108.0,3
8099,Yelahanka,1847.0,3.0,92.0,3
8101,Yelahanka,1890.0,3.0,109.0,3
8102,Yelahanka,700.0,1.0,38.0,1
8103,Yelahanka,1491.0,3.0,85.0,3
8104,Yelahanka,2088.0,5.0,110.0,4
8108,Yelahanka,3019.0,6.0,190.0,4
8111,Yelahanka,1600.0,3.0,100.0,3
8116,Yelahanka,1350.0,2.0,85.0,3
8118,Yelahanka,1633.0,3.0,110.0,3
8119,Yelahanka,1355.0,2.0,75.0,3
8120,Yelahanka,3175.0,4.0,156.0,4
8121,Yelahanka,1756.0,3.0,125.0,3
8128,Yelahanka,602.0,1.0,33.0,1
8133,Yelahanka,567.0,1.0,25.0,1
8135,Yelahanka,602.0,2.0,30.0,1
8144,Yelahanka New Town,650.0,1.0,33.0,1
8145,Yelahanka New Town,500.0,1.0,20.0,1
8146,Yelahanka New Town,440.0,1.0,16.5,1
8147,Yelahanka New Town,960.0,2.0,18.0,1
8150,Yelahanka New Town,650.0,1.0,20.0,1
8151,Yelahanka New Town,1200.0,2.0,130.0,2
8152,Yelahanka New Town,350.0,1.0,13.5,1
8155,Yelahanka New Town,680.0,1.0,80.0,2
8156,Yelahanka New Town,500.0,2.0,24.0,1
8157,Yelahanka New Town,650.0,1.0,17.0,1
8158,Yelahanka New Town,450.0,1.0,16.0,1
8161,Yelahanka New Town,2095.0,3.0,109.0,4
8164,Yelahanka New Town,450.0,1.0,15.0,1
8165,Yelahanka New Town,500.0,1.0,18.0,1
8168,Yelahanka New Town,2200.0,2.0,180.0,2
8169,Yelahanka New Town,488.0,1.0,20.0,1
8174,Yelahanka New Town,650.0,1.0,18.0,1
8175,Yelahanka New Town,600.0,2.0,80.0,2
8177,Yelahanka New Town,1740.0,3.0,150.0,3
8180,Yelenahalli,1240.0,2.0,47.12,2
8181,Yelenahalli,1200.0,2.0,46.17,2
8182,Yelenahalli,1056.0,2.0,33.0,2
8183,Yelenahalli,1260.0,2.0,47.88,2
8184,Yelenahalli,1175.0,2.0,50.0,2
8186,Yelenahalli,1200.0,2.0,45.6,2
8187,Yelenahalli,1200.0,2.0,46.17,2
8188,Yelenahalli,1160.0,2.0,44.08,2
8189,Yeshwanthpur,2502.0,3.0,138.0,3
8190,Yeshwanthpur,1693.0,3.0,108.0,3
8191,Yeshwanthpur,667.0,1.0,36.85,1
8192,Yeshwanthpur,1950.0,4.0,130.0,4
8194,Yeshwanthpur,665.0,1.0,36.85,1
8196,Yeshwanthpur,2557.0,3.0,141.0,3
8198,Yeshwanthpur,671.0,1.0,36.85,1
8199,Yeshwanthpur,1852.0,3.0,160.0,3
8200,Yeshwanthpur,668.0,1.0,36.85,1
8203,Yeshwanthpur,1313.0,3.0,96.0,3
8205,Yeshwanthpur,2559.0,3.0,141.0,3
8206,Yeshwanthpur,673.0,1.0,36.85,1
8209,Yeshwanthpur,669.0,1.0,36.85,1
8212,Yeshwanthpur,1200.0,4.0,110.0,4
8214,Yeshwanthpur,670.0,1.0,36.85,1
8218,Yeshwanthpur,1713.0,3.0,110.0,3
8220,Yeshwanthpur,1541.0,2.0,130.0,2
8221,Yeshwanthpur,2501.0,3.0,138.0,3
8223,Yeshwanthpur,666.0,1.0,36.8,1
8224,Yeshwanthpur,770.0,1.0,70.0,2
8225,Yeshwanthpur,1855.0,3.0,140.0,3
8226,Yeshwanthpur,2504.0,3.0,138.0,3
8230,Yeshwanthpur,1825.0,3.0,145.0,3
8232,Yeshwanthpur,994.0,2.0,54.67,1
8233,Yeshwanthpur,650.0,1.0,40.0,1
8234,Yeshwanthpur,1855.0,3.0,140.0,3
8235,Yeshwanthpur,1500.0,3.0,100.0,3
8240,Yeshwanthpur,674.0,1.0,36.85,1
8242,Yeshwanthpur,672.0,1.0,36.85,1
8246,Yeshwanthpur,1692.0,3.0,108.0,3
8248,Yeshwanthpur,2500.0,3.0,138.0,3
8251,Yeshwanthpur,2503.0,3.0,138.0,3
8252,Yeshwanthpur,1855.0,3.0,135.0,3
8253,Yeshwanthpur,1876.0,3.0,160.0,3
8255,other,2770.0,4.0,290.0,3
8258,other,600.0,1.0,38.0,1
8261,other,1500.0,2.0,185.0,2
8263,other,4395.0,3.0,240.0,3
8265,other,2511.0,3.0,205.0,3
8266,other,1660.0,2.0,105.0,3
8269,other,1200.0,3.0,90.0,3
8274,other,1800.0,3.0,120.0,3
8277,other,1870.0,3.0,110.0,3
8278,other,1200.0,4.0,210.0,4
8279,other,1260.0,2.0,85.05,3
8281,other,2795.0,4.0,235.0,3
8283,other,1904.0,3.0,150.0,3
8284,other,2000.0,3.0,175.0,3
8287,other,1500.0,3.0,100.0,3
8288,other,1846.0,3.0,300.0,3
8290,other,1783.0,3.0,115.0,3
8291,other,912.0,2.0,70.0,3
8294,other,1580.0,3.0,100.0,3
8297,other,2405.0,4.0,260.0,3
8304,other,2600.0,8.0,180.0,8
8307,other,4050.0,3.0,280.0,3
8311,other,3045.0,3.0,170.0,3
8314,other,900.0,2.0,110.0,2
8315,other,4111.0,4.0,250.0,4
8319,other,1560.0,3.0,115.0,3
8322,other,1200.0,4.0,165.0,4
8324,other,1645.0,3.0,95.0,3
8327,other,1350.0,2.0,140.0,3
8328,other,1800.0,3.0,150.0,3
8330,other,2000.0,3.0,365.0,3
8331,other,1762.0,3.0,125.0,3
8333,other,1200.0,3.0,90.0,3
8334,other,1500.0,4.0,230.0,4
8335,other,2023.71,3.0,275.0,3
8338,other,1200.0,4.0,175.0,4
8339,other,1000.0,2.0,165.0,2
8343,other,2150.0,4.0,240.0,3
8346,other,1200.0,4.0,200.0,4
8347,other,3309.0,4.0,325.0,4
8348,other,5000.0,9.0,360.0,11
8350,other,1150.0,2.0,126.0,2
8351,other,1200.0,4.0,230.0,4
8353,other,4800.0,4.0,235.0,4
8357,other,1753.0,3.0,120.0,3
8362,other,1200.0,3.0,165.0,4
8363,other,700.0,1.0,41.0,1
8365,other,1595.0,3.0,115.0,3
8367,other,1200.0,2.0,85.0,1
8370,other,1325.0,2.0,90.0,3
8377,other,1544.0,3.0,120.0,3
8379,other,540.0,1.0,36.0,1
8380,other,1578.0,3.0,180.0,3
8383,other,416.0,1.0,18.5,1
8386,other,600.0,1.0,90.0,1
8387,other,834.0,1.0,60.0,1
8388,other,1125.0,4.0,70.0,3
8389,other,3000.0,5.0,260.0,4
8390,other,2160.0,5.0,250.0,6
8392,other,469.0,1.0,25.0,1
8397,other,1630.0,2.0,200.0,2
8398,other,2072.0,3.0,108.0,3
8401,other,1180.0,2.0,78.34,3
8403,other,600.0,1.0,50.0,1
8404,other,1875.0,3.0,165.0,3
8405,other,600.0,2.0,55.0,2
8406,other,2300.0,3.0,120.0,3
8408,other,1750.0,3.0,120.0,3
8411,other,1092.0,2.0,98.5,3
8414,other,1855.0,3.0,225.0,3
8418,other,425.0,1.0,20.03,1
8420,other,600.0,1.0,60.0,1
8421,other,1468.0,2.0,140.0,2
8426,other,1352.0,3.0,135.0,3
8430,other,1976.0,3.0,184.0,3
8431,other,1200.0,3.0,95.0,3
8435,other,686.0,1.0,17.0,1
8436,other,1410.0,1.0,233.0,2
8437,other,1250.0,2.0,200.0,2
8438,other,1300.0,1.0,200.0,1
8440,other,1500.0,4.0,180.0,4
8444,other,1500.0,2.0,95.0,3
8446,other,530.0,1.0,20.0,1
8454,other,950.0,1.0,40.0,1
8457,other,1215.0,4.0,205.0,4
8462,other,1480.0,3.0,90.0,3
8464,other,720.0,2.0,120.0,2
8465,other,1200.0,4.0,135.0,4
8467,other,1500.0,3.0,115.0,3
8468,other,1824.0,3.0,125.0,3
8469,other,750.0,1.0,56.25,1
8476,other,6000.0,5.0,400.0,4
8477,other,2400.0,3.0,170.0,3
8479,other,1500.0,2.0,98.0,3
8480,other,3095.0,3.0,350.0,3
8482,other,1200.0,1.0,28.0,1
8483,other,1500.0,3.0,100.0,3
8487,other,1560.0,3.0,188.0,3
8489,other,485.0,1.0,15.0,1
8495,other,1200.0,3.0,130.0,3
8497,other,1596.0,3.0,105.0,3
8501,other,1200.0,3.0,85.0,3
8506,other,5000.0,7.0,299.0,7
8511,other,2200.0,3.0,187.0,3
8512,other,3329.0,3.0,330.0,3
8513,other,3600.0,4.0,300.0,4
8517,other,1535.0,3.0,95.0,3
8522,other,700.0,1.0,150.0,1
8523,other,2197.0,4.0,280.0,3
8526,other,1600.0,3.0,172.0,4
8528,other,2000.0,3.0,166.0,4
8529,other,1420.0,1.0,220.0,2
8533,other,1756.0,3.0,100.0,3
8534,other,1532.0,3.0,92.0,3
8535,other,1650.0,3.0,110.0,3
8537,other,1010.0,2.0,148.0,2
8539,other,1525.0,2.0,122.0,3
8543,other,2400.0,3.0,200.0,4
8544,other,1000.0,2.0,130.0,2
8546,other,3040.0,1.0,180.0,2
8548,other,1390.0,3.0,120.0,3
8555,other,2500.0,3.0,250.0,3
8556,other,2200.0,4.0,350.0,3
8563,other,2100.0,4.0,155.0,4
8565,other,1515.0,3.0,93.93,3
8570,other,2700.0,4.0,214.0,6
8571,other,2000.0,3.0,210.0,3
8572,other,2400.0,4.0,300.0,5
8573,other,1760.0,3.0,176.0,3
8574,other,595.0,1.0,42.0,1
8580,other,2200.0,4.0,235.0,4
8583,other,1450.0,1.0,230.0,2
8584,other,2400.0,3.0,142.0,4
8588,other,1650.0,3.0,175.0,3
8594,other,1250.0,2.0,80.0,3
8595,other,1650.0,4.0,160.0,3
8597,other,1225.0,2.0,150.0,2
8599,other,3675.0,4.0,367.0,4
8600,other,1200.0,2.0,150.0,2
8605,other,1614.0,3.0,110.0,3
8608,other,1480.0,3.0,90.0,3
8614,other,2479.13,3.0,215.0,3
8618,other,1925.0,3.0,120.0,3
8619,other,650.0,1.0,26.0,1
8621,other,2000.0,3.0,207.0,3
8622,other,1050.0,2.0,110.0,2
8624,other,2204.0,2.0,305.0,3
8630,other,1685.0,2.0,110.0,3
8632,other,1550.0,3.0,110.0,3
8633,other,500.0,1.0,20.0,1
8635,other,3155.0,4.0,370.0,3
8636,other,1765.0,3.0,105.0,3
8639,other,2045.0,4.0,154.0,3
8641,other,2400.0,4.0,280.0,6
8642,other,581.91,2.0,25.0,1
8643,other,1158.0,2.0,85.0,3
8648,other,1350.0,3.0,195.0,3
8649,other,2400.0,5.0,350.0,4
8650,other,1840.0,3.0,155.0,3
8651,other,1350.0,2.0,185.0,2
8653,other,1340.0,2.0,100.0,3
8654,other,1620.0,2.0,110.0,3
8655,other,1533.0,3.0,115.0,3
8658,other,750.0,1.0,25.0,1
8659,other,1375.0,2.0,85.0,3
8676,other,1200.0,2.0,125.0,2
8680,other,1050.0,1.0,70.0,1
8681,other,1200.0,2.0,80.0,3
8683,other,1200.0,4.0,169.0,4
8688,other,1865.0,3.0,350.0,3
8691,other,400.0,1.0,14.0,1
8701,other,3500.0,4.0,350.0,4
8703,other,1000.0,2.0,110.0,3
8710,other,2400.0,3.0,260.0,3
8714,other,1200.0,3.0,225.0,3
8716,other,2357.0,3.0,151.0,3
8718,other,1411.0,3.0,91.72,3
8720,other,3095.0,3.0,375.0,3
8722,other,1100.0,3.0,78.0,3
8724,other,3600.0,4.0,365.0,4
8726,other,4000.0,4.0,170.0,4
8727,other,1945.0,3.0,120.0,3
8729,other,1650.0,3.0,165.0,3
8730,other,1500.0,5.0,230.0,4
8731,other,1550.0,2.0,150.0,3
8733,other,1150.0,2.0,75.0,3
8734,other,1200.0,3.0,74.0,3
8735,other,1229.0,3.0,86.03,3
8737,other,600.0,1.0,32.0,1
8738,other,1165.0,2.0,135.0,2
8741,other,3000.0,4.0,240.0,4
